source,medium,colloid_um,velocity_mday,IS_mM,chemistry,condition_id,curve,x,x_type,value,C0_per_mL,column_role,workbook_tab,workbook_col
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,RP,0.13093,distance_m,6.4771,4280000.0,primary,Microspheres Glass Beads Tong,AQ
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,RP,0.15096,distance_m,6.4249,4280000.0,primary,Microspheres Glass Beads Tong,AQ
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,RP,0.17032,distance_m,6.3957,4280000.0,primary,Microspheres Glass Beads Tong,AQ
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,RP,0.18916,distance_m,6.4343,4280000.0,primary,Microspheres Glass Beads Tong,AQ
Tong,glass,0.1,8.0,50.0,favorable,glass_Tong_0.1um_8mday_50mM_favor,RP,0.01194,distance_m,8.7665,3020000.0,primary,Microspheres Glass Beads Tong,AU
Tong,glass,0.1,8.0,50.0,favorable,glass_Tong_0.1um_8mday_50mM_favor,RP,0.03566,distance_m,7.9008,3020000.0,primary,Microspheres Glass Beads Tong,AU
Tong,glass,0.1,8.0,50.0,favorable,glass_Tong_0.1um_8mday_50mM_favor,RP,0.05593,distance_m,7.1447,3020000.0,primary,Microspheres Glass Beads Tong,AU
Tong,glass,0.1,8.0,50.0,favorable,glass_Tong_0.1um_8mday_50mM_favor,RP,0.07318,distance_m,6.6142,3020000.0,primary,Microspheres Glass Beads Tong,AU
Tong,glass,0.1,8.0,50.0,favorable,glass_Tong_0.1um_8mday_50mM_favor,RP,0.09435,distance_m,6.2412,3020000.0,primary,Microspheres Glass Beads Tong,AU
Tong,glass,0.1,8.0,50.0,favorable,glass_Tong_0.1um_8mday_50mM_favor,RP,0.11276,distance_m,5.7015,3020000.0,primary,Microspheres Glass Beads Tong,AU
Tong,glass,0.1,8.0,50.0,favorable,glass_Tong_0.1um_8mday_50mM_favor,RP,0.13122,distance_m,5.2016,3020000.0,primary,Microspheres Glass Beads Tong,AU
Tong,glass,0.1,8.0,50.0,favorable,glass_Tong_0.1um_8mday_50mM_favor,RP,0.15024,distance_m,4.7591,3020000.0,primary,Microspheres Glass Beads Tong,AU
Tong,glass,0.1,8.0,50.0,favorable,glass_Tong_0.1um_8mday_50mM_favor,RP,0.16834,distance_m,4.3301,3020000.0,primary,Microspheres Glass Beads Tong,AU
Tong,glass,0.1,8.0,50.0,favorable,glass_Tong_0.1um_8mday_50mM_favor,RP,0.18806,distance_m,3.8496,3020000.0,primary,Microspheres Glass Beads Tong,AU
Tong,glass,0.1,8.0,50.0,favorable,glass_Tong_0.1um_8mday_50mM_favor,BTEC_ND,4.68862,PV,-5.301,3020000.0,primary,Microspheres Glass Beads Tong,AU
Tong,glass,0.1,8.0,50.0,favorable,glass_Tong_0.1um_8mday_50mM_favor,BTEC_ND,5.52216,PV,-5.301,3020000.0,primary,Microspheres Glass Beads Tong,AU
Tong,glass,0.1,8.0,50.0,favorable,glass_Tong_0.1um_8mday_50mM_favor,BTEC_ND,6.35569,PV,-5.301,3020000.0,primary,Microspheres Glass Beads Tong,AU
Tong,glass,0.1,8.0,50.0,favorable,glass_Tong_0.1um_8mday_50mM_favor,BTEC_ND,7.18922,PV,-5.301,3020000.0,primary,Microspheres Glass Beads Tong,AU
Tong,glass,0.1,8.0,50.0,favorable,glass_Tong_0.1um_8mday_50mM_favor,BTEC_ND,8.02275,PV,-5.301,3020000.0,primary,Microspheres Glass Beads Tong,AU
Tong,glass,0.1,8.0,50.0,favorable,glass_Tong_0.1um_8mday_50mM_favor,BTEC_ND,9.13413,PV,-5.301,3020000.0,primary,Microspheres Glass Beads Tong,AU
Tong,glass,0.1,8.0,50.0,favorable,glass_Tong_0.1um_8mday_50mM_favor,BTEC_ND,9.8982,PV,-5.301,3020000.0,primary,Microspheres Glass Beads Tong,AU
Tong,glass,0.1,8.0,20.0,unfavorable,glass_Tong_0.1um_8mday_20mM_unfav,BTEC,0.69461,PV,-3.1496,10500000.0,primary,Microspheres Glass Beads Tong,AX
Tong,glass,0.1,8.0,20.0,unfavorable,glass_Tong_0.1um_8mday_20mM_unfav,BTEC,0.83353,PV,-0.9101,10500000.0,primary,Microspheres Glass Beads Tong,AX
Tong,glass,0.1,8.0,20.0,unfavorable,glass_Tong_0.1um_8mday_20mM_unfav,BTEC,0.97246,PV,-0.3753,10500000.0,primary,Microspheres Glass Beads Tong,AX
Tong,glass,0.1,8.0,20.0,unfavorable,glass_Tong_0.1um_8mday_20mM_unfav,BTEC,1.04192,PV,-0.263,10500000.0,primary,Microspheres Glass Beads Tong,AX
Tong,glass,0.1,8.0,20.0,unfavorable,glass_Tong_0.1um_8mday_20mM_unfav,BTEC,1.14611,PV,-0.0573,10500000.0,primary,Microspheres Glass Beads Tong,AX
Tong,glass,0.1,8.0,20.0,unfavorable,glass_Tong_0.1um_8mday_20mM_unfav,BTEC,1.35449,PV,-0.0116,10500000.0,primary,Microspheres Glass Beads Tong,AX
Tong,glass,0.1,8.0,20.0,unfavorable,glass_Tong_0.1um_8mday_20mM_unfav,BTEC,1.56287,PV,-0.0131,10500000.0,primary,Microspheres Glass Beads Tong,AX
Tong,glass,0.1,8.0,20.0,unfavorable,glass_Tong_0.1um_8mday_20mM_unfav,BTEC,1.97964,PV,-0.0095,10500000.0,primary,Microspheres Glass Beads Tong,AX
Tong,glass,0.1,8.0,20.0,unfavorable,glass_Tong_0.1um_8mday_20mM_unfav,BTEC,2.39641,PV,-0.0039,10500000.0,primary,Microspheres Glass Beads Tong,AX
Tong,glass,0.1,8.0,20.0,unfavorable,glass_Tong_0.1um_8mday_20mM_unfav,BTEC,2.81317,PV,-0.0078,10500000.0,primary,Microspheres Glass Beads Tong,AX
Tong,glass,0.1,8.0,20.0,unfavorable,glass_Tong_0.1um_8mday_20mM_unfav,BTEC,3.02156,PV,-0.0066,10500000.0,primary,Microspheres Glass Beads Tong,AX
Tong,glass,0.1,8.0,20.0,unfavorable,glass_Tong_0.1um_8mday_20mM_unfav,BTEC,3.22994,PV,-0.0058,10500000.0,primary,Microspheres Glass Beads Tong,AX
Tong,glass,0.1,8.0,20.0,unfavorable,glass_Tong_0.1um_8mday_20mM_unfav,BTEC,3.54251,PV,-0.0067,10500000.0,primary,Microspheres Glass Beads Tong,AX
Tong,glass,0.1,8.0,20.0,unfavorable,glass_Tong_0.1um_8mday_20mM_unfav,BTEC,3.7509,PV,-0.0027,10500000.0,primary,Microspheres Glass Beads Tong,AX
Tong,glass,0.1,8.0,20.0,unfavorable,glass_Tong_0.1um_8mday_20mM_unfav,BTEC,3.82036,PV,-0.0213,10500000.0,primary,Microspheres Glass Beads Tong,AX
Tong,glass,0.1,8.0,20.0,unfavorable,glass_Tong_0.1um_8mday_20mM_unfav,BTEC,3.88982,PV,-0.0373,10500000.0,primary,Microspheres Glass Beads Tong,AX
Tong,glass,0.1,8.0,20.0,unfavorable,glass_Tong_0.1um_8mday_20mM_unfav,BTEC,3.95928,PV,-0.1319,10500000.0,primary,Microspheres Glass Beads Tong,AX
Tong,glass,0.1,8.0,20.0,unfavorable,glass_Tong_0.1um_8mday_20mM_unfav,BTEC,4.02874,PV,-0.3935,10500000.0,primary,Microspheres Glass Beads Tong,AX
Tong,glass,0.1,8.0,20.0,unfavorable,glass_Tong_0.1um_8mday_20mM_unfav,BTEC,4.0982,PV,-0.6704,10500000.0,primary,Microspheres Glass Beads Tong,AX
Tong,glass,0.1,8.0,20.0,unfavorable,glass_Tong_0.1um_8mday_20mM_unfav,BTEC,4.16766,PV,-1.2352,10500000.0,primary,Microspheres Glass Beads Tong,AX
Tong,glass,0.1,8.0,20.0,unfavorable,glass_Tong_0.1um_8mday_20mM_unfav,BTEC,4.27186,PV,-1.789,10500000.0,primary,Microspheres Glass Beads Tong,AX
Tong,glass,0.1,8.0,20.0,unfavorable,glass_Tong_0.1um_8mday_20mM_unfav,BTEC,4.68862,PV,-2.0617,10500000.0,primary,Microspheres Glass Beads Tong,AX
Tong,glass,0.1,8.0,20.0,unfavorable,glass_Tong_0.1um_8mday_20mM_unfav,BTEC,5.52216,PV,-2.2091,10500000.0,primary,Microspheres Glass Beads Tong,AX
Tong,glass,0.1,8.0,20.0,unfavorable,glass_Tong_0.1um_8mday_20mM_unfav,BTEC,6.35569,PV,-2.563,10500000.0,primary,Microspheres Glass Beads Tong,AX
Tong,glass,0.1,8.0,20.0,unfavorable,glass_Tong_0.1um_8mday_20mM_unfav,BTEC,7.18922,PV,-2.6648,10500000.0,primary,Microspheres Glass Beads Tong,AX
Tong,glass,0.1,8.0,20.0,unfavorable,glass_Tong_0.1um_8mday_20mM_unfav,BTEC,8.02275,PV,-2.6911,10500000.0,primary,Microspheres Glass Beads Tong,AX
Tong,glass,0.1,8.0,20.0,unfavorable,glass_Tong_0.1um_8mday_20mM_unfav,BTEC,9.06467,PV,-2.7437,10500000.0,primary,Microspheres Glass Beads Tong,AX
Tong,glass,0.1,8.0,20.0,unfavorable,glass_Tong_0.1um_8mday_20mM_unfav,BTEC,9.8982,PV,-2.754,10500000.0,primary,Microspheres Glass Beads Tong,AX
Tong,glass,0.1,8.0,20.0,unfavorable,glass_Tong_0.1um_8mday_20mM_unfav,RP,0.01208,distance_m,7.3372,10500000.0,primary,Microspheres Glass Beads Tong,AX
Tong,glass,0.1,8.0,20.0,unfavorable,glass_Tong_0.1um_8mday_20mM_unfav,RP,0.03295,distance_m,6.782,10500000.0,primary,Microspheres Glass Beads Tong,AX
Tong,glass,0.1,8.0,20.0,unfavorable,glass_Tong_0.1um_8mday_20mM_unfav,RP,0.0536,distance_m,6.675,10500000.0,primary,Microspheres Glass Beads Tong,AX
Tong,glass,0.1,8.0,20.0,unfavorable,glass_Tong_0.1um_8mday_20mM_unfav,RP,0.07242,distance_m,6.5957,10500000.0,primary,Microspheres Glass Beads Tong,AX
Tong,glass,0.1,8.0,20.0,unfavorable,glass_Tong_0.1um_8mday_20mM_unfav,RP,0.09176,distance_m,6.5499,10500000.0,primary,Microspheres Glass Beads Tong,AX
Tong,glass,0.1,8.0,20.0,unfavorable,glass_Tong_0.1um_8mday_20mM_unfav,RP,0.11111,distance_m,6.5553,10500000.0,primary,Microspheres Glass Beads Tong,AX
Tong,glass,0.1,8.0,20.0,unfavorable,glass_Tong_0.1um_8mday_20mM_unfav,RP,0.13013,distance_m,6.4936,10500000.0,primary,Microspheres Glass Beads Tong,AX
Tong,glass,0.1,8.0,20.0,unfavorable,glass_Tong_0.1um_8mday_20mM_unfav,RP,0.14992,distance_m,6.5303,10500000.0,primary,Microspheres Glass Beads Tong,AX
Tong,glass,0.1,8.0,20.0,unfavorable,glass_Tong_0.1um_8mday_20mM_unfav,RP,0.16966,distance_m,6.5907,10500000.0,primary,Microspheres Glass Beads Tong,AX
Tong,glass,0.1,8.0,20.0,unfavorable,glass_Tong_0.1um_8mday_20mM_unfav,RP,0.18792,distance_m,6.6453,10500000.0,primary,Microspheres Glass Beads Tong,AX
Tong,glass,0.2,8.0,50.0,favorable,glass_Tong_0.2um_8mday_50mM_favor,RP,0.00877,distance_m,8.9403,6930000.0,primary,Microspheres Glass Beads Tong,BB
Tong,glass,0.2,8.0,50.0,favorable,glass_Tong_0.2um_8mday_50mM_favor,RP,0.0272,distance_m,8.55,6930000.0,primary,Microspheres Glass Beads Tong,BB
Tong,glass,0.2,8.0,50.0,favorable,glass_Tong_0.2um_8mday_50mM_favor,RP,0.04877,distance_m,8.243,6930000.0,primary,Microspheres Glass Beads Tong,BB
Tong,glass,0.2,8.0,50.0,favorable,glass_Tong_0.2um_8mday_50mM_favor,RP,0.06987,distance_m,7.8126,6930000.0,primary,Microspheres Glass Beads Tong,BB
Tong,glass,0.2,8.0,50.0,favorable,glass_Tong_0.2um_8mday_50mM_favor,RP,0.09038,distance_m,7.4007,6930000.0,primary,Microspheres Glass Beads Tong,BB
Tong,glass,0.2,8.0,50.0,favorable,glass_Tong_0.2um_8mday_50mM_favor,RP,0.11078,distance_m,7.0257,6930000.0,primary,Microspheres Glass Beads Tong,BB
Tong,glass,0.2,8.0,50.0,favorable,glass_Tong_0.2um_8mday_50mM_favor,RP,0.13023,distance_m,6.6763,6930000.0,primary,Microspheres Glass Beads Tong,BB
Tong,glass,0.2,8.0,50.0,favorable,glass_Tong_0.2um_8mday_50mM_favor,RP,0.15141,distance_m,6.4683,6930000.0,primary,Microspheres Glass Beads Tong,BB
Tong,glass,0.2,8.0,50.0,favorable,glass_Tong_0.2um_8mday_50mM_favor,RP,0.17162,distance_m,6.1609,6930000.0,primary,Microspheres Glass Beads Tong,BB
Tong,glass,0.2,8.0,50.0,favorable,glass_Tong_0.2um_8mday_50mM_favor,RP,0.19123,distance_m,5.8502,6930000.0,primary,Microspheres Glass Beads Tong,BB
Tong,glass,0.2,8.0,50.0,favorable,glass_Tong_0.2um_8mday_50mM_favor,BTEC_ND,4.68862,PV,-5.301,6930000.0,primary,Microspheres Glass Beads Tong,BB
Tong,glass,0.2,8.0,50.0,favorable,glass_Tong_0.2um_8mday_50mM_favor,BTEC_ND,5.52216,PV,-5.301,6930000.0,primary,Microspheres Glass Beads Tong,BB
Tong,glass,0.2,8.0,50.0,favorable,glass_Tong_0.2um_8mday_50mM_favor,BTEC_ND,6.35569,PV,-5.301,6930000.0,primary,Microspheres Glass Beads Tong,BB
Tong,glass,0.2,8.0,50.0,favorable,glass_Tong_0.2um_8mday_50mM_favor,BTEC_ND,7.18922,PV,-5.301,6930000.0,primary,Microspheres Glass Beads Tong,BB
Tong,glass,0.2,8.0,50.0,favorable,glass_Tong_0.2um_8mday_50mM_favor,BTEC_ND,8.02275,PV,-5.301,6930000.0,primary,Microspheres Glass Beads Tong,BB
Tong,glass,0.2,8.0,50.0,favorable,glass_Tong_0.2um_8mday_50mM_favor,BTEC_ND,9.06467,PV,-5.301,6930000.0,primary,Microspheres Glass Beads Tong,BB
Tong,glass,0.2,8.0,50.0,favorable,glass_Tong_0.2um_8mday_50mM_favor,BTEC_ND,9.8982,PV,-5.301,6930000.0,primary,Microspheres Glass Beads Tong,BB
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,0.69461,PV,-3.3836,11000000.0,primary,Microspheres Glass Beads Tong,BE
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,0.83353,PV,-1.1952,11000000.0,primary,Microspheres Glass Beads Tong,BE
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,0.97246,PV,-0.4225,11000000.0,primary,Microspheres Glass Beads Tong,BE
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,1.04192,PV,-0.1957,11000000.0,primary,Microspheres Glass Beads Tong,BE
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,1.14611,PV,-0.0418,11000000.0,primary,Microspheres Glass Beads Tong,BE
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,1.35449,PV,-0.0373,11000000.0,primary,Microspheres Glass Beads Tong,BE
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,1.56287,PV,-0.0343,11000000.0,primary,Microspheres Glass Beads Tong,BE
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,1.97964,PV,-0.0453,11000000.0,primary,Microspheres Glass Beads Tong,BE
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,2.39641,PV,-0.0406,11000000.0,primary,Microspheres Glass Beads Tong,BE
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,2.81317,PV,-0.0366,11000000.0,primary,Microspheres Glass Beads Tong,BE
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,3.02156,PV,-0.0394,11000000.0,primary,Microspheres Glass Beads Tong,BE
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,3.22994,PV,-0.0408,11000000.0,primary,Microspheres Glass Beads Tong,BE
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,3.54251,PV,-0.0248,11000000.0,primary,Microspheres Glass Beads Tong,BE
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,3.7509,PV,-0.0248,11000000.0,primary,Microspheres Glass Beads Tong,BE
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,3.82036,PV,-0.0741,11000000.0,primary,Microspheres Glass Beads Tong,BE
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,3.88982,PV,-0.1545,11000000.0,primary,Microspheres Glass Beads Tong,BE
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,3.95928,PV,-0.3626,11000000.0,primary,Microspheres Glass Beads Tong,BE
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,4.02874,PV,-0.8062,11000000.0,primary,Microspheres Glass Beads Tong,BE
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,4.0982,PV,-1.2958,11000000.0,primary,Microspheres Glass Beads Tong,BE
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,4.16766,PV,-1.7485,11000000.0,primary,Microspheres Glass Beads Tong,BE
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,4.27186,PV,-1.9193,11000000.0,primary,Microspheres Glass Beads Tong,BE
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,4.68862,PV,-2.1013,11000000.0,primary,Microspheres Glass Beads Tong,BE
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,5.52216,PV,-2.3102,11000000.0,primary,Microspheres Glass Beads Tong,BE
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,6.35569,PV,-2.5601,11000000.0,primary,Microspheres Glass Beads Tong,BE
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,7.18922,PV,-2.6055,11000000.0,primary,Microspheres Glass Beads Tong,BE
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,8.02275,PV,-2.6326,11000000.0,primary,Microspheres Glass Beads Tong,BE
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,9.06467,PV,-2.6352,11000000.0,primary,Microspheres Glass Beads Tong,BE
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,9.8982,PV,-2.6275,11000000.0,primary,Microspheres Glass Beads Tong,BE
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,RP,0.01212,distance_m,8.2019,11000000.0,primary,Microspheres Glass Beads Tong,BE
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,RP,0.03198,distance_m,8.0529,11000000.0,primary,Microspheres Glass Beads Tong,BE
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,RP,0.0503,distance_m,7.7602,11000000.0,primary,Microspheres Glass Beads Tong,BE
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,RP,0.07043,distance_m,7.5107,11000000.0,primary,Microspheres Glass Beads Tong,BE
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,RP,0.09112,distance_m,7.1446,11000000.0,primary,Microspheres Glass Beads Tong,BE
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,RP,0.11203,distance_m,6.9508,11000000.0,primary,Microspheres Glass Beads Tong,BE
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,RP,0.13182,distance_m,6.6918,11000000.0,primary,Microspheres Glass Beads Tong,BE
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,RP,0.14918,distance_m,6.5088,11000000.0,primary,Microspheres Glass Beads Tong,BE
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,RP,0.16794,distance_m,6.442,11000000.0,primary,Microspheres Glass Beads Tong,BE
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,RP,0.18788,distance_m,6.3802,11000000.0,primary,Microspheres Glass Beads Tong,BE
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,0.7988,PV,-3.2482,13400000.0,primary,Microspheres Glass Beads Tong,BH
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,1.14611,PV,-0.2674,13400000.0,primary,Microspheres Glass Beads Tong,BH
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,1.49341,PV,-0.0272,13400000.0,primary,Microspheres Glass Beads Tong,BH
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,1.84072,PV,-0.0009,13400000.0,primary,Microspheres Glass Beads Tong,BH
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,2.18802,PV,-0.0298,13400000.0,primary,Microspheres Glass Beads Tong,BH
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,2.53533,PV,-0.0057,13400000.0,primary,Microspheres Glass Beads Tong,BH
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,2.88263,PV,-0.0045,13400000.0,primary,Microspheres Glass Beads Tong,BH
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,3.22994,PV,-0.0173,13400000.0,primary,Microspheres Glass Beads Tong,BH
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,3.7509,PV,-0.051,13400000.0,primary,Microspheres Glass Beads Tong,BH
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,3.88982,PV,-0.0551,13400000.0,primary,Microspheres Glass Beads Tong,BH
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,3.95928,PV,-0.1545,13400000.0,primary,Microspheres Glass Beads Tong,BH
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,4.02874,PV,-0.303,13400000.0,primary,Microspheres Glass Beads Tong,BH
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,4.0982,PV,-0.4392,13400000.0,primary,Microspheres Glass Beads Tong,BH
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,4.16766,PV,-0.6749,13400000.0,primary,Microspheres Glass Beads Tong,BH
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,4.27186,PV,-1.0721,13400000.0,primary,Microspheres Glass Beads Tong,BH
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,4.68862,PV,-2.3712,13400000.0,primary,Microspheres Glass Beads Tong,BH
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,5.52216,PV,-2.986,13400000.0,primary,Microspheres Glass Beads Tong,BH
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,6.35569,PV,-3.1905,13400000.0,primary,Microspheres Glass Beads Tong,BH
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,7.18922,PV,-3.1133,13400000.0,primary,Microspheres Glass Beads Tong,BH
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,8.02275,PV,-3.2152,13400000.0,primary,Microspheres Glass Beads Tong,BH
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,9.13413,PV,-3.3826,13400000.0,primary,Microspheres Glass Beads Tong,BH
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,9.8982,PV,-3.3472,13400000.0,primary,Microspheres Glass Beads Tong,BH
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,RP,0.01265,distance_m,8.2725,13400000.0,primary,Microspheres Glass Beads Tong,BH
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,RP,0.03444,distance_m,7.9409,13400000.0,primary,Microspheres Glass Beads Tong,BH
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,RP,0.05422,distance_m,7.6972,13400000.0,primary,Microspheres Glass Beads Tong,BH
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,RP,0.0735,distance_m,7.5435,13400000.0,primary,Microspheres Glass Beads Tong,BH
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,RP,0.09348,distance_m,7.2931,13400000.0,primary,Microspheres Glass Beads Tong,BH
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,RP,0.10977,distance_m,7.1405,13400000.0,primary,Microspheres Glass Beads Tong,BH
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,RP,0.13061,distance_m,7.0377,13400000.0,primary,Microspheres Glass Beads Tong,BH
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,RP,0.14878,distance_m,7.0198,13400000.0,primary,Microspheres Glass Beads Tong,BH
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,RP,0.16667,distance_m,6.9998,13400000.0,primary,Microspheres Glass Beads Tong,BH
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,RP,0.18735,distance_m,6.9861,13400000.0,primary,Microspheres Glass Beads Tong,BH
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,0.69461,PV,-3.8549,4500000.0,primary,Microspheres Glass Beads Tong,BN
Tong,glass,0.2,8.0,20.0,unfavorable,glass_Tong_0.2um_8mday_20mM_unfav,BTEC,0.83353,PV,-3.7853,4500000.0,primary,Microspheres Glass Beads Tong,BN
